text	translated
지난 4월 대법원이 공개하라고 판결한 원가 자료만으론 통신 기본료나 요금제별 원가 구성이 적정한지 판별할 수 없다는 이유에서다.	0
"""시범서비스 행사에서 공개된 큐레이팅 로봇‘큐아이’는 다국어(한국어, 영어, 일본어, 중국어) 서비스를 통해 그동안 지속적인 문제로 거론되던 우리 문화에 대한 외국인 관광객들의 언어소통 어려움을 해결하는데 도움을 줄 수 있을 것으로 전망된다."""	0
이같은 조처는 2016년 미국 대선 당시 러시아가 선거에 영향을 미치기 위해 가짜 뉴스를 퍼트린 사건 이후 준비된 것으로 알려졌다.	0
"""위원회는 주낙영 경주시장과 정재훈 한국수력원자력 사장을 공동위원장으로 경주시의회, 체육인, 언론인, 시민단체와 산·학·연, 전문가 40명의 위원으로 구성됐다."""	0
임금을 줄이는 대신 현대자동차 공장을 세워 지역경제를 살리겠다는 ‘광주형 일자리’가 조인식을 하루 앞두고 난관에 부딪혔다.	0
옥류관은 1961년 평양 대동강 기슭에 문을 연 대표적 고급 음식점으로 북한을 방문한 손님들이 단골로 들러 외부에도 이름이 널리 알려졌다.	0
"""스마트폰 등 주요 제품의 계절적 비수기에 따른 이미지센서, AP 수요 둔화로 시스템LSI와 파운드리 실적도 하락했다."""	0
마요랄 역시 데포르티보 알라베스와 레알 베티스 등 다수의 클럽들이 접촉해왔던 것으로 알려져 왔으나 레알에 남아 경쟁하는 길을 택했다.	0
"""한편, 구리시는 내년 상반기 중 도시 관리 계획 수립안에 대한 주민 및 시의회 의견 청취 등을 통해 개발제한구역 해제 승인권자인 경기도에 신청해 개발제한구역 해제를 추진한다."""	0
"""아몬드 부산물 시장의 변화는 환경적, 경제적으로 보다 높은 부가가치를 창출할 수 있는 혁신을 이끌고 있다."""	0
"""첫 홀부터 버디를 잡은 후 12번, 13번홀에서도 연속으로 버디를 기록했고 16번홀에선 이글로 타수를 더욱 줄였다."""	0
"""양 기관은 소규모 장애인거주시설 지원을 통해 장애인들에게 안전한 환경을 제공하고, 장애인들이 지역사회 주민들과 함께 살아갈 수 있도록 앞장설 계획이다."""	0
"""이 시스템은 혼합열매체를 사용하는 간접 가열 방식으로 기존 글리콜방식 대비 중량을 70t 이상, 전력소모를 30% 이상 줄인 것이 특징이다."""	0
"""이에 국토부는 내년 상반기까지 지하철, 공항, 터미널 등 개별 시설 5000여곳에 몰카 탐지장비를 구비하고 1일 1회 상시 ‘몰카’ 점검이 가능한 체계를 갖추도록 했다."""	0
이들은 “살균과정이 필수적인 캔·컵 커피는 신맛이 강해지는 것을 막기 위해 첨가물을 넣을 수밖에 없어 콜드브루 본연의 맛을 담아내기에는 한계가 있다”고 입을 모았다.	0
이세호 KBSN 해설위원은 “차등승점제는 다소 전력이 열세인 팀들도 순위 다툼에 적극 참여할 수 있게 한다”며 “승패에 매몰돼 경기를 쉽게 포기하게 하지 않게 해 리그를 더 풍성하게 만든다”고 설명했다.	0
지난달 30일 시애틀 매리너스전 이후 5경기 만에 대포를 가동한 추신수는 아시아 출신 빅리그 타자 최다 홈런 기록을 178개로 늘렸다.	0
"""지난해 기준 대영국 수출은 63억6000만 달러(약 7조 1836억), 대영국 수입은 68억1000만 달러(약 7조 6918억)에 달했다."""	0
"""이 자리에 참석한 조영혜 서울과학고 국어 교사는 “올해 수능 국어 영역은 올해 6월 모의평가, 지난해 수능과 비슷한 수준”이라며 31번 문항을 최고 난도 문제로 꼽았다."""	0
"""소강석 (새에덴교회 담임목사), 안준배, 김창권 목사 등이 30일 오후 서울 서대문구 신촌세브란스병원 장례식장에 마련된 김복동 할머니의 빈소를 찾아 조문했다."""	0
"""원달러 환율이 전 거래일보다 7.7원 오른 1,112.80으로 7개월만에 최고치를 기록한 21일 오후 서울 중구 KEB하나은행 딜링룸에서 딜러들이 업무를 보고 있다."""	0
변기를 열고 닫을 때 소리가 발생하지 않기 때문에 영유아가 있는 가정이나 소음에 민감한 이들도 큰 소리로 인해 놀라는 일 없이 편안한 사용이 가능하다.	0
최근 제주도가 실시한 ‘세계유산지구 등 탐방객 수용방안 및 관리계획 수립’ 용역에 따르면 성판악과 관음사 코스 등 5개 탐방로를 모두 합친 한라산의 하루 최대 탐방객수는 3445명으로 산출됐다.	0
이재명 경기지사의 아내 김혜경씨를 공직선거법 위반 혐의로 고발한 이정렬 변호사가 JTBC 뉴스룸에 출연해 이같이 발언한 다음 날 JTBC는 해당 스모킹건이 ‘앵커 브리핑’이라고 보도했다.	0
"""울버햄튼은 승점 38점(11승 9무 5패)으로 리그 7위를 지켰고, 에버턴은 승점 33점(9승 6무 10패)으로 리그 9위로 떨어졌다."""	0
"""순천 상내리 와온마을은 순천만에 인접한 바닷가 마을로 꼬막 생산지로 유명하고 전어, 짱뚱어, 숭어, 맛조개등의 수산자원이 풍부하다."""	0
충남도 수산자원연구소는 홍성지역 화장품 제조업체인 씨앤비코스메틱과 함께 캐비어를 활용한 기능성 소재화 물질 개발에 성공했다고 3일 밝혔다.	0
이 교수는 매체에 “지난 몇 년간 중앙응급의료센터장 직책을 수행하며 관련 문제가 터질 때마다 일선에서 제도 개선을 위해 뛰었다”며 “몇 달 전 직책을 내려놓겠다고 했던 차였는데 너무 안타깝다”고 말했다.	0
전북지역 고3 수험생들을 위한 전주비전대학교 총장배 고교 연합 체육대회가 27일 전북 전주시 전주비전대학교 종합운동장 및 문화체육관에서 실시된 가운데 배구경기를 관람하던 수험생들이 밝은 모습으로 응원전을 펼치고 있다.	0
실업 때문에 신용불량자가 됐다가 신용을 회복한 이들을 위해서는 일단 취업에 장애가 되는 요인인 정신적 측면을 살필 수 있는 프로그램을 마련키로 했다.	0
윤영희 대표는 “지속적인 투자와 더불어 인력확충을 통한 제품개발 및 연구를 통해 국민과 한방의료기관 모두가 만족하며 상생하여 국민 건강에 이바지하는 대표적인 한의약 기업이 되도록 하겠다”고 말했다.	0
"""세계무예마스터십은 충북도가 2016년 청주에서 처음 개최했고, 2회 대회는 오는 8월 30일부터 9월 6일까지 충주에서 열린다."""	0
"""이 믿음이 여러 가지 시험을 만나 잠깐의 의심과 염려, 근심을 갖는다고 하더라도 능히 이겨내게 합니다."""	0
성과급 300% 지급 등 금전적 측면 외에도 신입 행원과 여성 행원(L0)에 대한 처우 개선 등을 놓고 입장이 엇갈린다.	0
"""아다마는 미들즈브러가 프리미어리그에 속해 있을 당시, 출전한 27경기 중 11경기에 교체로 출전했음에도 경기당 평균 드리블 돌파 5회로 드리블 순위 1위에 올랐다."""	0
문제는 환자마다 몸의 형태가 일정하지 않기 때문에 기존의 ‘볼러스’로는 병변 치료 및 폐 보호에 한계가 있었다.	0
시는 전체 2500억원의 사업비 중 이미 확보된 롯데그룹의 약정 기부금 1000억원 외에 나머지 700억원은 시비로 충당하는 것을 원칙으로 하면서 기부금 등 시민이 참여하는 방안도 모색하기로 했다.	0
"""이희진 영덕군수는 “이번 협약을 통해 3개 기관이 협력해 영덕군 발전은 물론, 경북 동해안 수산식품산업의 기술 인프라 구축과 특화산업 창출을 선도하는 데 최선을 다하겠다”고 말했다."""	0
지난해에는 부산 해운대 해수욕장에서 여성 피서객 동의 없이 인터넷방송으로 실시간 중계를 한 혐의(카메라 이용촬영)로 A씨(32)가 입건되기도 했다.	0
"""수묵을 현대화한 김호득 개인전(학고재갤러리, 3월), 프랑스 ‘구상회화의 왕자’로 불리는 베르나르 뷔페(1928∼1999) 회고전(예술의전당, 6월)도 볼 만하다."""	0
전반과 후반 한 골씩을 나란히 넣은 두 팀은 승부를 내지 못한 채 승부차기에 명운을 걸었다.	0
"""제트보트의 출발지와 도착지는 남구 태화교 하부에 조성되어 있는 선착장이며, 차량은 태화강 태화교 하부 내 조성된 공용주차장을 이용하면 된다."""	0
올해가 미국과 중국 등 글로벌 시장에 본격 진출하는 시기인 만큼 하반기에는 각 업체들의 역량을 확인할 수 있을 것이라는 의견도 나온다.	0
외부인 출입을 막기 위해 2층 복도의 출입문이 자물쇠로 잠긴 상황에서 서 팀장의 재빠른 판단은 정확히 적중했다.	0
폭스바겐은 2001년 ‘아우토(Auto) 5000’을 추진해 기존 직원보다 20% 정도 낮은 임금으로 주당 3시간 더 일하는 조건으로 5000명을 신규 채용한 바 있다.	0
시간이 흐른 뒤 다시 촬영한 것으로 보이는 영상에는 붉은 옷을 입은 여성들이 “재기하십시오” 등의 구호를 외치며 전철에서 내리는 모습이 찍혔다.	0
자신을 5년 전 연수동에 이사 온 초등학교 6학년이라고 소개한 어린이는 “좋은 일이 생겨서 할머니 할아버지들께 따뜻한 마음을 전해드리고 싶어서 편지를 씁니다”고 적었다.	0
선수의 보장 계약금액이 2500만 달러 이하일 경우 MLB 구단은 선수의 보장 계약금액의 20%를 KBO 구단에 주도록 했다.	0
신제품 리코드 라인 트랜스포밍 멜팅 세럼은 강력한 유효성분을 가진 고농축 제형이 잼-오일 2단 텍스처로 변하며 탁월한 보습감과 쫀쫀한 탄력감의 안티에이징을 선사하는 독특한 제형의 고농축 세럼이다.	0
수 많은 사람들의 땀과 노고가 담긴 영화가 너무나도 쉽게 폄하되고 평가절하 되고 있는 작금의 현실이 안타깝고 개탄스럽다.	0
"""㈜뉴트리(Newtree)만의 특허 기술로 추출한 판두라틴(핑거루트 추출물) 원료가 주성분으로 포함되어 있어, 체지방 감소 뿐만 아니라 자외선으로부터 피부 건강 유지에 도움을 주는 제품이라 할 수 있다."""	0
중국 정부는 액정표시장치(LCD)에서 한국을 제쳤던 것처럼 OLED에서도 대규모 투자와 대량 생산을 통해 경쟁력을 확보하겠다는 목표를 세웠다.	0
"""올해 경제정책방향에 공공인프라 확대가 들어 있고 3기 신도시 개발, 수도권광역급행철도(GTX) 착공, 남북 경제협력 현실화 등도 도마 위에 올라 있다."""	0
"""이들은 내셔 남작 버프를 두른 뒤 다시 담원 본진으로 진격, 대거 킬 포인트를 획득함과 동시에 넥서스를 파괴했다."""	0
"""㈜미라클컴퍼니는 충남 논산, 경북 청송, 경기도 이천, 충남 당진에 시간 당 10㎿를 생산할 수 있는 7개의 대규모 태양광발전소 건립을 추진하고 있다."""	0
진도군은 2019년 소비자 선정 최고의 브랜드 ‘지역 특산물 부문’ 평가에서 지역의 대표 수산자원인 ‘진도 김’이 대상을 수상했다고 29일 밝혔다.	0
울산시는 해양수산부가 추진중인 ‘어촌 뉴딜 300 사업’에 선정되어 내년부터 2020년까지 울산시 동구 해안 일대에 ‘방어진 바다 소리길 조성사업’을 벌인다고 19일 밝혔다.	0
"""전북도는 올해부터 산하 출연기관 경영평가 결과, 라·마 등급을 받는 기관은 정원을 증원할 때 페널티를 부여하고 직원 임금인상률(호봉승급분)을 차등 적용하기로 했다."""	0
총 공급규모는 연간 약 28만 Gcal로 (37MW급 복합화력발전소 생산량) 일반가정 4만 세대가 1년 동안 사용 가능한 양이다.	0
스콧 모리슨 호주 신임 총리가 도널드 트럼프 미국 대통령을 향한 애정을 드러냈다고 가디언이 17일(현지시간) 보도했다.	0
이들은 “전북을 제외한 서울과 부산 전남 등 다른 모든 교육청은 정부의 권고대로 기준점을 70점으로 정했다”며 “유독 전북만 더 올린 것은 불공평하고 불합리한 처사”라고 강조했다.	0
"""이런 상황에서도 대형 OLED는 연간 290만대까지 출하량을 늘렸고, 출시 5년여 만에 지난해 하반기부터 흑자를 달성했다."""	0
세월호 선체조사위원회 김창준 위원장이 6일 오후 서울 중구 조사위원회 서울사무소에서 세월호 조사 최종 보고서를 발표 기자간담회를 하고 있다.	0
"""소통에 방해가 되는 이중주차, 버스정류장 및 횡단보도 주변의 불법 주정차에 대해서는 경찰과 구·군 합동으로 주요구간 집중순찰을 통해 계도 및 단속을 실시한다."""	0
"""이렇게 산지에 방치된 산림바이오매스를 발전용 연료로 활용할 경우, 수입에 의존하는 발전용 목재펠릿을 국내산으로 대체해 외화를 절감할 수 있다는 것이 산림청의 설명이다."""	0
유한양행은 7일 오전 9시24분 현재 한국거래소 유가증권시장에서 전 거래일 종가(22만원)보다 2만원(9.09%) 오른 24만원에 거래되고 있다.	0
제주도 재난안전대책본부도 도민들에게 보내는 안내 문자를 통해 비 피해가 없도록 시설물 관리와 안전사고에 주의할 것을 당부했다.	0
"""이날 류현진은 경기 초반부터 93마일(약 150㎞) 짜리 패스트볼을 던지면서도 커터와 체인지업, 슬라이더, 커브 등을 적절히 섞어 던졌다."""	0
티베트 선교사들은 중국 정부의 감시에 부담을 느껴 자신이 사역하고 있는 정보를 쉽게 드러낼 수 없다.	0
이 지역 오물의 80%를 저장하는 거대 파이프가 장애물에 막히면서 수백만 리터(ℓ)의 하수가 역류해 8만㎡ 면적의 지상을 뒤덮었다.	0
한국의 안타까운 1-2 패배로 경기가 종료된 뒤 문 대통령은 라커룸을 찾아 우리 대표팀 선수들을 격려했다.	0
자유한국당 김문수 전 경기지사가 지난 3일 문재인 대통령이 국군기무사령부(기무사)의 해체를 지시한 내용을 언급하며 이같이 말했다.	0
"""야구계 입장에선 2020년 도쿄 올림픽 등을 앞두고 있고, 올해 입대 예정인 선수들을 고려할 때 유예 기간이 필요하다는 입장이다."""	0
쿡방의 전성기를 이끌었던 ‘집밥 백선생’이 요리 초보들을 위해 쉽고 상세한 계량을 제시해줬다면 ‘수미네 반찬’은 ‘엄마표 눈대중’을 새삼 경험케 한다.	0
지난 시즌 불명확한 이유로 거의 모든 경기에 결장한 뒤 트레이드된 레너드는 공을 잡을 때마다 샌안토니오 팬들의 야유를 받았다.	0
세계 차 없는 날은 1997년 프랑스 라로쉐에서 ‘도심에서 자가용을 타지 맙시다’ 라는 시민운동으로 시작해 2001년 9월 22일을 기념일로 정해 전 세계적으로 참여하는 캠페인으로 확산됐다.	0
"""정운찬 KBO 총재와 10개 프로구단 대표이사들은 11일 이사회를 열고 내년부터 신규 외국인 선수의 계약금액 상한을 연봉(옵션 포함), 계약금, 이적료를 모두 포함해 총액 100만 달러로 결정했다."""	0
아이슬란드는 수비적으로 나설 것이란 예측과 달리 경기 초반엔 라인을 올려 전방압박을 하며 아르헨티나 공격에 ‘맞불작전’을 놨다.	0
"""현대차 노조를 비롯한 민주노총은 일자리 감소, 자동차 시장 악화 등 추상적이고 검증되지 않은 이유로 광주형 일자리 자체를 반대하고 있다."""	0
이번 공영주차장 조성사업은 2019년 12월 준공을 목표로 공원 부지를 활용해 지하에는 공영주차장시설을 조성하고 지상에는 어린이공원과 유소년 축구장을 조성한다.	0
앞서 타나우안 시의 안토니오 할릴리 시장은 지난 7월 시청 앞 국기게양식에서 저격수에게 총을 맞고 피살됐다.	0
"""직장사역 전문가 방선기 목사와 진로상담 전문가 신상주 목사, 청년문제 전문가인 고직한 선교사 등이 출연해 신앙과 사회에서 어려움을 겪는 기독교인을 위한 해결책을 제시한다."""	0
당시 양당 간 통합에 반대한 국민의당 의원 16명의 집단 탈당으로 의석수가 줄면서 보조금도 감액된 것이다.	0
이반 두케 콜롬비아 대통령은 “우리는 남미국가연합을 대신할 프로수르(PROSUR)를 출범시켜 독재정권인 베네수엘라의 영향력 확대를 막을 것”이라고 선언하기도 했다.	0
"""연구결과 농가에서 빗물이용시설을 효율적으로 이용할 경우 농업용수의 65∼92%를 빗물로 대체할 수 있는 것으로 확인됐지만 실제 농업용수로 이용된 빗물은 27%에 불과했고, 나머지 73%는 유출돼 버리는 것으로 조사됐다."""	0
"""이를 들으며 “기후변화가 특정 환경에서 무력 충돌의 위험성을 높인다는 합당한 공통의 우려가 있다”는 ‘기후변화 정부 간 패널(IPCC) 실무그룹’의 경고를 실감하며, 그럼 지구는 누가 지키나 하는 걱정을 한다."""	0
"""유은혜(사진 오른쪽 세 번째) 부총리 겸 교육부장관, 윤종규(왼쪽 세 번째) KB금융그룹 회장, 김지철(오른쪽 두 번째) 충남도교육감, 김석환 홍성군수, 학부모 등 50여명이 개관식에 참석했다."""	0
앞서 22일 한 카페에 “경찰수험생이란 이유로 덮고 가야할 문제인가요”라는 제목으로 조교 출신 B씨가 글을 올리고 A씨에게 지속적인 폭언과 폭행을 당했다고 주장했다.	0
스스로 피부를 관리하는 ‘홈 뷰티’가 각광받고 있는 가운데 전문샵에서 관리받은 효과를 주는 ‘홈 뷰티 디바이스’가 인기를 누리고 있다.	0
이중환 기획조정실장은 “제주형 체납관리단 운영을 통해 공평·성실과세 풍토 조성 및 납세의식 함양에 크게 이바지할 것으로 기대한다”며 “체납관리단 사업이 올해말까지 한시적으로 운영되는 만큼 업무성과가 검증되면 1년 더 연장해 사업을 실시하겠다”고 밝혔다.	0
특급 선수를 제외하면 여전히 FA 계약의 칼자루를 구단이 쥐고 있는 상황에서 발생할 수 있는 3가지 우려 상황이 이번에 동시에 발생할 수 있다는 의미다.	0
"""울산시는 지난 18∼19일 이틀간 울산시청 의사당 3층 대회의실에서 127개 응모작을 심사해 일반부 29개 작품, 학생부 16개 작품을 입상작으로 선정했다."""	0
여서정은 13일(한국시간) 러시아 모스크바에서 끝난 국제체조연맹(FIG) 인터내셔널 토너먼트 대회 ‘미하일 보로닌컵 2018’ 여자 도마 결선에서 1·2차 시기 평균 13.962점을 얻어 1위에 이름을 올렸다고 뉴시스는 전했다.	0
이창우 동작구청장은 “지역 문화예술을 발전시킬 동작문화재단의 출범을 매우 뜻깊게 생각한다”며 “앞으로 주민수요를 반영한 문화예술 인프라를 확충해 문화도시 동작을 만들어 나가겠다”고 말했다.	0
정부도 민간과 함께 차세대 기술 공정을 개발하고 핵심인력 양성을 추진하는 한편 기업들의 투자 애로 해소를 지원하는 등의 방안을 강구하기로 했다.	0
인천공항 등 전국 공항은 안내·경비인력이 대합실과 화장실 등의 몰카 범죄를 단속하고 휴대전화 등을 이용한 이동형 몰카 범죄는 공항경찰대와 연락체계를 구축해 대응할 계획이다.	0
영국 매체 더선은 2일(현지 시각) 괴한의 위협으로부터 딸 샤키라(15)를 구해낸 엄마 트레이시 라콥스키(37)의 사연을 보도했다.	0
"""이용섭 광주시장은 “새 모습으로 거듭날 전일빌딩과 원형 복원될 전남도청, 전남경찰국은 5·18 정신 계승의 구심점 역할을 하게 될 것”이라고 말했다."""	0
첫 번째 징후는 2015년 이후 13대 수출 주력업종 내 한계기업 수가 크게 늘고 있다는 점이다.	0
"""앞서 울산시는 2017년 국도 35호선(오뚜기식품 앞∼구 도로공사 입구) 등 13개 교차로에 이 시스템을 도입했는데 차량 평균정지지체는 23.1%, 통행시간은 13.2%, 신호위반은 16.9% 감소되는 효과를 거뒀다."""	0
원정으로 치른 결승 1차전에서 2대 2 무승부를 기록하며 유리한 상황을 만든 베트남은 홈에서 1대 0으로 승리했다.	0
"""정부의 한 관계자는 “청와대가 김 부총리에게 말로만이 아니라 실제로 전권을 주든지, 아니면 같은 신념을 가진 부총리를 세워야 이런 사태가 없어질 것”이라고 말했다."""	0
"""측면 윙백의 오버래핑을 적극적으로 지시했는데, 측면 미드필더가 가운데로 공간을 좁히면 이용과 홍철이 높게 라인을 끌어올려 공격에 가담하는 형태였다."""	0
이 지사는 “충청권은 상생발전을 위해 머리를 맞댈 때”라며 “오송역을 세종시 관문역으로 만들어 가는 것이 더욱 중요해졌다”고 강조했다.	0
허 선교사는 “단기간에 가시적인 성과를 바라는 선교 관점에선 선교사들이 장기적 안목을 가지고 사역하기 힘들다”고 지적했다.	0
더 이상 집안에서 여름을 보낼 수 없던 아동은 여름 내내 해가 지기 전까지 더위를 피해 친구들 집을 전전하며 생활하고 있었다.	0
지난 6월에는 전 금융권 가계대출이 한 달 새 6조3000억원 늘었지만 전월(6조8000억원)이나 지난해 동기(7조7000억원)보다는 증가세가 둔화된 모습이었다.	0
"""㈜프로그린테크는 2010년 설립됐으며 2016년 포항시 유망 강소기업, 2017년 경북 프라이드 100대 기업에 선정된 지역의 유망기업이다."""	0
"""신규 채용 직원들은 내년 5월 대전 사업장을 시작으로 7월에는 서울, 12월에는 울산에 위치한 사업장에 순차적으로 배치된다."""	0
당직 의사가 일하는 요양병원에는 의료기관윤리위원회가 설치돼 있지 않아 국립연명의료관리기관 전산망에 등록된 최씨의 AD를 확인할 길이 없었던 것이다.	0
"""이날 방송에서 윰댕은 “폭력적인 아버지?어머니 밑에서 자라 성인이 됐는데도 독립해서 못 나오고, 폭력적인 가정에서 괴로워하는 건 본인이 노력할 생각이 없는 것”이라고 말했다."""	0
"""인천연구원 최영화 연구위원은 “그동안 인천지역 예술인의 생활실태, 창작여건 등에 관한 파악이 미흡했다”며 “인천 예술인의 지위와 권리를 보호하고 복지를 증진하기 위한 시책 마련과 추진이 시급하다”라고 말했다."""	0
세밑 한파가 이어진 31일 오전 대구 달서구 두류동 이월드 눈썰매장을 찾은 어린이들이 신나게 눈썰매를 타며 겨울을 즐기고 있다.	0
이용섭 광주시장은 “주먹밥은 숭고한 광주정신을 대변하는 음식”이라며 “광주 대표음식 주먹밥의 브랜드화와 상품화·산업화를 적극 지원할 것”이라고 말했다.	0
"""현재 동구 배다리, 연수구 농원마을 등 8개 구역의 사업을 진행 중으로 올해안에 사업이 모두 완료될 예정이다."""	0
"""국제문화협력지원센터 조현재 이사장은 “다문화가정 청소년들이 우리나라의 문학과 예술, 역사와 종교문화를 체험할 뿐 아니라 분단의 상징지역에서 평화의 소중함을 일깨우는 의미있는 시간이 되기를 기대한다”고 말했다."""	0
"""지사가 선정하는 지역 응급의료 센터에는 청주성모병원과 건국대 충주병원, 제천서울병원이 재지정됐고, 한국병원과 효성병원은 지역 응급의료 기관에서 지역 응급의료 센터로 격상됐다."""	0
양승태 전 대법원장 사법 농단 규탄 구속수사 촉구 기자회견이 19일 전북 전주시 전주지방법원 입구에서 실시됐다.	0
이강덕 포항시장은 “지난해 지진 이후 안전도시로 도약 하는데 힘을 모아주신 분들에게 진심으로 감사하다”며 “앞으로도 시민 모두가 안심할 수 있는 선진 방재도시 조성에 함께해 달라”고 당부했다.	0
"""우리가 나타내는 그리스도의 향기는 구원받는 자들에게는 생명에 이르는 냄새가 되고, 망하는 자들에게는 사망에 이르는 냄새가 됩니다."""	0
쌍용자동차는 지난해 연결기준 매출액이 3조7048억원으로 6.01% 증가하며 창사 이래 사상 최대 규모를 달성했다고 31일 공시했다.	0
이란 정부가 미국의 이란 핵합의(JCPOA·포괄적공동행동계획) 탈퇴와 제재 복원에 맞서 유럽 3개국(영·프·독)과 유럽연합(EU)이 내놓은 핵합의 유지안을 11월 4일까지 실제로 이행해야 한다고 압박했다.	0
"""증권거래세 인하폭이 작으면 시장에 별다른 영향을 주지 못할 가능성이 높은데, 인하폭을 키우려면 양도소득세까지 건드리는 ‘대수술’이 필요하기 때문이다."""	0
안전문제로 개장을 연기했던 충남 공주 물놀이장이 제대로 된 원인 조사나 보강조치 없이 개장을 강행할 예정이라는 보도가 나와 논란이 예상된다.	0
이에 대해 해당지역인 서귀포시 성산읍 주민들은 “의료·교육·문화시설이 절대적으로 부족한 동부지역의 지리적 조건과 농수산물의 물류이동을 위해 주민들에게 반드시 필요한 사업”이라며 공사 재개를 촉구해 왔다.	0
이날 방송에서 신재은은 아들과 함께 학습 계획을 짜고 함께 문제집을 푸는 모습을 보여 출연진들을 놀라게 했다.	0
"""시위 지역에는 여경들이 평소 광화문 집회보다 높은 비율로 배치됐으며, 집회 참가자들을 위해 여성전용 화장실도 설치됐다."""	0
시에 따르면 백옥쌀눈쌀은 초정밀 가공기술로 쌀알에 쌀눈이 80% 이상 살아있도록 초정밀 기술로 도정해 백미의 맛과 현미의 영양을 모두 살린 것이 특징이다.	0
청주시는 이를 기념해 2003년 1월 ‘청주시 직지의 날 조례’를 제정해 9월 4일을 직지의 날로 지정했다.	0
치료를 목적으로 한국을 방문했거나 한국에서의 치료를 희망하는 몽골 환자들이 더 편리하게 한국의 의료서비스를 경험할 수 있게 됐다.	0
"""현재는 4개의 광산업체에서 연간 2000t의 일라이트를 생산해 공업용, 농업용, 사료용 등 각종 산업분야에 공급하고 있다."""	0
"""이강덕 포항시장은 “행복주택 건립을 계기로 상대적으로 지역발전에 소외됐던 이 지역에 대한 균형발전은 물론 지역경제에 활력을 불어넣고, 인구가 다시 증가할 수 있는 계기가 되길 기대한다”고 말했다."""	0
스타벅스커피코리아는 기존에 사용하던 녹색 플라스틱 빨대 대신 흰색 종이 빨대를 전국 매장으로 확대 운영한다고 26일 밝혔다.	0
제64회 백제 문화제가 9월 15일 부여군 구드래 일원에서 화려한 개막식을 갖고 22일까지 9일간의 일정을 시작했다.	0
유리와 알루미늄은 부가가치가 높은 품목들로 국내에 태양광 패널 폐기물이 가득 차게 된다는 이야기는 사실과 거리가 멀다는 것이다.	0
이들은 코란 구절을 외우지 않으면 죽이겠다는 테러리스트들에 협박에 “예수 그리스도는 내 구주”라고 고백한 뒤 총에 맞았다.	0
"""시는 3·1운동 100주년 남북공동기념사업의 일환으로 충남 천안의 유관순, 함북 명천의 동풍신, 황해도 재령의 윤택진을 기리는 남북합동 추모사업을 대통령직속 기념사업 추진위원회에 제안할 계획이다."""	0
"""임 연구원은 “인건비에 민감한 유통채널에 무인화 도입이 촉진 될 것”이라며 “키오스크(무인화 기기) 시스템은 음식료 업종에서 주차장, 영화관, 셀프 주유소 등으로 범위가 확대되고 있다”고 말했다."""	0
짧은 기간 여러 경기를 치르다 보면 컨디션 난조나 부상으로 예상치 못한 전력 이탈이 발생할 수 있기 때문이다.	0
종합해보면 여전히 나이가 가장 큰 고려 대상이 되지만 내구성을 중요시하며 4년이 아닌 3년 계약이 늘어나고 있음을 알 수 있다.	0
소방당국은 일부 목격자들이 ‘펑’ 소리를 들었다고 진술한 것과 관련해 일회용 부탄가스의 폭발음일 것으로 추정하고 있다.	0
이재홍 위원장은 “이번 협약을 기반으로 충청지역 관계기관 간의 협조가 더욱 원활해 질 것으로 기대한다”며 “충청지역의 건강한 게임생태계 조성을 위해 지속적으로 노력하겠다”고 말했다.	0
평창 동계올림픽 여자 컬링 대표팀 ‘팀 킴’의 주장 김은정(경북체육회)은 절도 있는 거수경례로 국민의 사랑을 독차지했다.	0
"""이에 더해 단돈 3000원이면 즐길 수 있는 골프장, 테니스장, 탁구장 등이 마련된 시민들의 여가 공간이기도 하다."""	0
순천 웃장 국밥거리는 일제 강점기인 1920년대부터 물물교환형 시장에서 선술집 형태의 국밥집으로 운영하다 최근 10여년 전부터 상인들이 하나둘 돼지국밥집으로 전환해 국밥거리가 조성됐다.	0
북·미 비핵화 실무협상을 맡았던 성 김 주필리핀 미국대사가 4일 아세안지역안보포럼(ARF)이 열린 싱가포르에서 이용호 북한 외무상에게 서류 봉투를 건네는 장면이 카메라에 잡혔다.	0
지난 4월 출범한 한국형 인공지능(AI) 기반 정밀의료 솔루션인 ‘닥터앤서(Dr. Answer)’ 개발 사업단(K-DaSH컨소시엄)이 박람회 기간 동안 컨퍼런스를 개최한다.	0
이날 경기에선 두 번째 게임까지 세바스토바에 0-2로 밀렸으나 이후 모든 게임에서 승리하는 우세한 기량을 선보였다.	0
일부 매체는 보예보디나가 18개월여 전 유럽에서 명품시계 모델로 활동하던 중 무하마드 5세를 만났다는 주장을 보도했다.	0
"""시는 ‘시민들의 행복한 삶을 응원하는 철학(鐵學·哲學)문화도시 포항’이라는 주제로 철강산업 다변화에 따른 지역경제 위기, 지진을 겪은 시민의 일상을 회복하고 인문과 문화예술을 통해 새롭게 도약하겠다는 비전을 담았다."""	0
현 회장은 “김영철 아태평화위 위원장이 ‘아태는 현대에 대한 믿음이 변함이 없고 현대가 남북 사이의 사업을 주도하면 아태는 언제나 현대와 함께 할 것’이라고 말했다”고 전했다.	0
신씨는 1997년 대구시장애인재활협회에서 제공하는 서비스 내용이 궁금해 휠체어 수리를 받으러 갔다가 오히려 실력을 인정받아 수리를 해주는 자원봉사자로 나서게 됐다.	0
